Rank	Dataset	original cut-off	original confidence	original min alignment length	Dataset with max. confidence	cut-off	confidence	min alignment length	sequence number	group number	fasta filename	classification filename
species	Thelephora	0.985	0.8918	400	Thelephora	0.985	0.8918	400	497	25	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Tomentella	0.977	0.6101	400	All	0.991	0.8232	400	492	98	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Cystoderma	0.987	0.8586	400	Cystoderma	0.987	0.8586	400	165	19	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Lactarius	0.989	0.8471	400	Lactarius	0.989	0.8471	400	2630	292	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Tricholoma	0.984	0.8706	400	Tricholoma	0.984	0.8706	400	1721	105	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Pyrenopeziza	0.974	0.9103	400	Pyrenopeziza	0.974	0.9103	400	67	18	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Lachnum	0.973	0.7997	400	All	0.991	0.8232	400	154	39	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Peziza	0.973	0.8155	400	All	0.991	0.8232	400	347	61	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Tarzetta	0.953	0.8591	400	Tarzetta	0.953	0.8591	400	60	12	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Sebacina	0.964	0.7402	400	All	0.991	0.8232	400	146	11	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Polyozellus	0.992	0.8805	400	Polyozellus	0.992	0.8805	400	111	22	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hydnellum	0.991	0.843	400	Hydnellum	0.991	0.843	400	434	43	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Lachnellula	0.99	0.735	400	All	0.991	0.8232	400	61	15	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Mollisia	0.977	0.7589	400	All	0.991	0.8232	400	162	40	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Calycina	0.994	0.9308	400	Calycina	0.994	0.9308	400	40	22	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hymenoscyphus	0.976	0.9454	400	Hymenoscyphus	0.976	0.9454	400	670	45	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Menegazzia	0.972	0.8727	400	Menegazzia	0.972	0.8727	400	33	13	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Chaenotheca	0.962	0.8199	400	All	0.991	0.8232	400	111	21	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Bacidia	0.982	0.8736	400	Bacidia	0.982	0.8736	400	136	45	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Nephroma	0.944	0.7941	400	All	0.991	0.8232	400	272	23	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Ramalina	0.987	0.7798	400	All	0.991	0.8232	400	700	101	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Russula	0.986	0.8285	400	Russula	0.986	0.8285	400	3200	435	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Laccaria	0.98	0.7093	400	All	0.991	0.8232	400	333	43	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Xerocomellus	0.981	0.9325	400	Xerocomellus	0.981	0.9325	400	235	17	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Inocybe	0.987	0.8009	400	All	0.991	0.8232	400	2583	531	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hygrophorus	0.984	0.855	400	Hygrophorus	0.984	0.855	400	602	88	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hebeloma	0.993	0.6465	400	All	0.991	0.8232	400	1518	123	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hydnum	0.988	0.8978	400	Hydnum	0.988	0.8978	400	397	43	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Cortinarius	0.992	0.8739	400	Cortinarius	0.992	0.8739	400	4998	907	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Amanita	0.985	0.7844	400	All	0.991	0.8232	400	3193	366	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Scleroderma	0.979	0.9335	400	Scleroderma	0.979	0.9335	400	478	24	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Craterellus	0.973	0.815	400	All	0.991	0.8232	400	162	22	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Xerocomus	0.97	0.9509	400	Xerocomus	0.97	0.9509	400	155	27	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Boletus	0.99	0.935	400	Boletus	0.99	0.935	400	677	103	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Elaphomyces	0.991	0.8999	400	Elaphomyces	0.991	0.8999	400	143	35	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Genea	0.917	0.8068	400	All	0.991	0.8232	400	203	26	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hydnotrya	0.978	0.9933	400	Hydnotrya	0.978	0.9933	400	76	10	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Tuber	0.98	0.9068	400	Tuber	0.98	0.9068	400	2100	130	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Aureonarius	0.98	0.984	400	Aureonarius	0.98	0.984	400	98	16	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Thaxterogaster	0.992	0.8654	400	Thaxterogaster	0.992	0.8654	400	547	89	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Phlegmacium	0.994	0.8763	400	Phlegmacium	0.994	0.8763	400	769	175	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Calonarius	0.995	0.9429	400	Calonarius	0.995	0.9429	400	786	105	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Morchella	0.994	0.8267	400	Morchella	0.994	0.8267	400	305	30	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Lactifluus	0.969	0.8595	400	Lactifluus	0.969	0.8595	400	841	180	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Chalciporus	0.937	0.8219	400	All	0.991	0.8232	400	68	10	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Aureoboletus	0.958	0.954	400	Aureoboletus	0.958	0.954	400	88	27	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hygrocybe	0.964	0.7854	400	All	0.991	0.8232	400	647	88	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hodophilus	0.986	0.8662	400	Hodophilus	0.986	0.8662	400	160	25	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Entoloma	0.992	0.8678	400	Entoloma	0.992	0.8678	400	2036	462	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Calocybe	0.936	0.9625	400	Calocybe	0.936	0.9625	400	97	15	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Leucopaxillus	0.925	0.8921	400	Leucopaxillus	0.925	0.8921	400	82	15	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Pseudosperma	0.978	0.8782	400	Pseudosperma	0.978	0.8782	400	157	49	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Inosperma	0.982	0.8072	400	All	0.991	0.8232	400	158	45	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Mallocybe	0.99	0.834	400	Mallocybe	0.99	0.834	400	147	37	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Butyriboletus	0.987	0.9411	400	Butyriboletus	0.987	0.9411	400	164	24	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Suillus	0.989	0.8916	400	Suillus	0.989	0.8916	400	1133	49	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Gyroporus	0.928	0.8166	400	All	0.991	0.8232	400	110	22	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Strobilomyces	0.939	0.8493	400	Strobilomyces	0.939	0.8493	400	94	21	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Gomphidius	0.974	0.9858	400	Gomphidius	0.974	0.9858	400	75	10	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hemileccinum	0.906	0.9573	400	Hemileccinum	0.906	0.9573	400	41	10	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Tylopilus	0.943	0.9129	400	Tylopilus	0.943	0.9129	400	202	43	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Caloboletus	0.993	0.9278	400	Caloboletus	0.993	0.9278	400	34	13	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Clitopilus	0.976	0.7547	400	All	0.991	0.8232	400	180	32	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Ramaria	0.978	0.838	400	Ramaria	0.978	0.838	400	570	107	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Trechispora	0.948	0.8853	400	Trechispora	0.948	0.8853	400	179	48	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Clavariadelphus	0.972	0.8024	400	All	0.991	0.8232	400	77	14	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hymenogaster	0.974	0.8513	400	Hymenogaster	0.974	0.8513	400	180	24	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Limacella	0.939	0.8499	400	Limacella	0.939	0.8499	400	52	10	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Pisolithus	0.976	0.9255	400	Pisolithus	0.976	0.9255	400	420	11	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Rhizopogon	0.984	0.8119	400	All	0.991	0.8232	400	1193	63	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Terfezia	0.975	0.9589	400	Terfezia	0.975	0.9589	400	289	17	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Leccinum	0.988	0.7502	400	All	0.991	0.8232	400	113	24	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Melanogaster	0.975	0.8582	400	Melanogaster	0.975	0.8582	400	96	14	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Phellodon	0.979	0.92	400	Phellodon	0.979	0.92	400	219	22	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Chroogomphus	0.989	0.938	400	Chroogomphus	0.989	0.938	400	158	16	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Clavaria	0.974	0.823	400	All	0.991	0.8232	400	226	54	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Clavulinopsis	0.957	0.7884	400	All	0.991	0.8232	400	165	27	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Coltricia	0.975	0.8242	400	Coltricia	0.975	0.8242	400	119	30	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Coprinus	0.963	0.9258	400	Coprinus	0.963	0.9258	400	152	23	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hypholoma	0.982	0.9712	400	Hypholoma	0.982	0.9712	400	245	15	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Lycoperdon	0.995	0.762	400	All	0.991	0.8232	400	467	36	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Mycena	0.984	0.839	400	Mycena	0.984	0.839	400	1388	190	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Sarcodon	0.976	0.9375	400	Sarcodon	0.976	0.9375	400	153	22	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Albatrellus	0.985	0.9512	400	Albatrellus	0.985	0.9512	400	74	11	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Naucoria	0.992	0.7344	400	All	0.991	0.8232	400	105	13	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Sistotrema	0.966	0.8984	400	Sistotrema	0.966	0.8984	400	290	27	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Otidea	0.96	0.9174	400	Otidea	0.96	0.9174	400	245	34	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Cystolepiota	0.948	0.7772	400	All	0.991	0.8232	400	70	14	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Ceriporia	0.964	0.8804	400	Ceriporia	0.964	0.8804	400	314	28	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Leucoagaricus	0.984	0.8642	400	Leucoagaricus	0.984	0.8642	400	594	106	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Parmeliella	0.936	0.8973	400	Parmeliella	0.936	0.8973	400	31	10	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Parmelia	0.988	0.8322	400	Parmelia	0.988	0.8322	400	355	34	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Psilocybe	0.994	0.8423	400	Psilocybe	0.994	0.8423	400	354	55	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Abrothallus	0.993	0.7874	400	All	0.991	0.8232	400	61	30	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hypogymnia	0.989	0.8524	400	Hypogymnia	0.989	0.8524	400	374	56	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Helvella	0.984	0.8642	400	Helvella	0.984	0.8642	400	404	88	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Descolea	0.953	0.9514	400	Descolea	0.953	0.9514	400	90	12	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hyaloscypha	0.982	0.9428	400	Hyaloscypha	0.982	0.9428	400	495	22	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Lepiota	0.97	0.9129	400	Lepiota	0.97	0.9129	400	683	117	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Colletotrichum	0.982	0.8641	400	Colletotrichum	0.982	0.8641	400	4253	103	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Fusarium	0.7	0.9498	400	All	0.991	0.8232	400	5349	49	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Astraeus	0.984	0.9571	400	Astraeus	0.984	0.9571	400	277	10	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Scheffersomyces	0.994	0.8766	400	Scheffersomyces	0.994	0.8766	400	172	16	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Clonostachys	0.991	0.9394	400	Clonostachys	0.991	0.9394	400	1222	40	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Ganoderma	0.986	0.7132	400	All	0.991	0.8232	400	664	41	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Cutaneotrichosporon	0.989	0.9663	400	Cutaneotrichosporon	0.989	0.9663	400	219	12	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Trametes	0.977	0.9653	400	Trametes	0.977	0.9653	400	1170	29	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Aspergillus	0.992	0.9031	400	Aspergillus	0.992	0.9031	400	4680	181	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Exophiala	0.967	0.9787	400	Exophiala	0.967	0.9787	400	1085	49	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Phanerochaete	0.988	0.8249	400	Phanerochaete	0.988	0.8249	400	543	54	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Bipolaris	0.979	0.853	400	Bipolaris	0.979	0.853	400	1089	28	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Penicillium	0.992	0.9071	400	Penicillium	0.992	0.9071	400	2185	161	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Cryptococcus	0.968	0.9332	400	Cryptococcus	0.968	0.9332	400	773	19	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Neofusicoccum	0.989	0.9671	400	Neofusicoccum	0.989	0.9671	400	1392	13	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Diaporthe	0.989	0.8194	400	All	0.991	0.8232	400	1724	218	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Phyllosticta	0.983	0.9052	400	Phyllosticta	0.983	0.9052	400	1311	78	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Hypoxylon	0.978	0.8286	400	Hypoxylon	0.978	0.8286	400	901	114	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Trichoderma	0.984	0.9275	400	Trichoderma	0.984	0.9275	400	4155	148	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Zasmidium	0.989	0.9002	400	Zasmidium	0.989	0.9002	400	195	57	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Pleurotus	0.979	0.9542	400	Pleurotus	0.979	0.9542	400	529	12	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Chaetomium	0.982	0.9173	400	Chaetomium	0.982	0.9173	400	1259	44	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Phlebia	0.973	0.9302	400	Phlebia	0.973	0.9302	400	461	30	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Apiospora	0.992	0.9296	400	Apiospora	0.992	0.9296	400	322	47	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Candida	0.973	0.9248	400	Candida	0.973	0.9248	400	4355	204	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Geosmithia	0.996	0.8538	400	Geosmithia	0.996	0.8538	400	292	22	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Phialocephala	0.984	0.9082	400	Phialocephala	0.984	0.9082	400	453	28	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Beauveria	0.7	0.9823	400	All	0.991	0.8232	400	2617	10	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Teratosphaeria	0.988	0.9386	400	Teratosphaeria	0.988	0.9386	400	359	55	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Readeriella	0.998	0.9496	400	Readeriella	0.998	0.9496	400	72	15	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Phoma	0.989	0.8339	400	Phoma	0.989	0.8339	400	478	18	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Cladosporium	0.7	0.9372	400	All	0.991	0.8232	400	1844	19	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Talaromyces	0.99	0.9004	400	Talaromyces	0.99	0.9004	400	790	91	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Ramularia	0.998	0.8501	400	Ramularia	0.998	0.8501	400	436	83	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Cercospora	0.995	0.8473	400	Cercospora	0.995	0.8473	400	343	33	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Passalora	0.99	0.9436	400	Passalora	0.99	0.9436	400	41	24	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Valsa	0.978	0.9094	400	Valsa	0.978	0.9094	400	78	12	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Phyllachora	0.946	0.9276	400	Phyllachora	0.946	0.9276	400	90	27	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Cytospora	0.989	0.8617	400	Cytospora	0.989	0.8617	400	607	94	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Mycosphaerella	0.99	0.9214	400	Mycosphaerella	0.99	0.9214	400	443	46	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Harknessia	0.999	0.8123	400	All	0.991	0.8232	400	89	35	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Elsinoe	0.995	0.9263	400	Elsinoe	0.995	0.9263	400	269	86	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Sphaerulina	0.99	0.9061	400	Sphaerulina	0.99	0.9061	400	332	28	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Septoria	0.997	0.8131	400	All	0.991	0.8232	400	215	68	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Flavoplaca	0.993	0.8209	400	All	0.991	0.8232	400	201	24	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Agaricus	0.992	0.8382	400	Agaricus	0.992	0.8382	400	1689	272	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Triangularia	0.991	0.9151	400	Triangularia	0.991	0.9151	400	70	12	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Neurospora	0.994	0.7812	400	All	0.991	0.8232	400	107	15	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Coprinopsis	0.987	0.7442	400	All	0.991	0.8232	400	554	96	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Pyricularia	0.984	0.9125	400	Pyricularia	0.984	0.9125	400	622	14	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Yamadazyma	0.982	0.8696	400	Yamadazyma	0.982	0.8696	400	117	24	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Gymnopus	0.989	0.8659	400	Gymnopus	0.989	0.8659	400	735	91	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Sclerotinia	0.878	0.9669	400	Sclerotinia	0.878	0.9669	400	755	10	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Metarhizium	0.94	0.9553	400	Metarhizium	0.94	0.9553	400	1224	25	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Golovinomyces	0.992	0.6652	400	All	0.991	0.8232	400	171	16	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Pseudocercospora	0.996	0.6979	400	All	0.991	0.8232	400	779	162	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Acremonium	0.988	0.9331	400	Acremonium	0.988	0.9331	400	523	48	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Cladonia	0.989	0.7859	400	All	0.991	0.8232	400	1268	220	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Tilletia	0.993	0.7707	400	All	0.991	0.8232	400	314	62	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Gyromitra	0.986	0.8284	400	Gyromitra	0.986	0.8284	400	235	25	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Paramycosphaerella	0.985	0.9419	400	Paramycosphaerella	0.985	0.9419	400	70	12	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Pichia	0.97	0.8666	400	Pichia	0.97	0.8666	400	1758	27	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Physcia	0.989	0.6848	400	All	0.991	0.8232	400	194	28	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Lophodermium	0.966	0.8795	400	Lophodermium	0.966	0.8795	400	613	38	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Stemphylium	0.994	0.9217	400	Stemphylium	0.994	0.9217	400	422	17	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Monilinia	0.996	0.8864	400	Monilinia	0.996	0.8864	400	276	21	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Ceratocystis	0.978	0.8537	400	Ceratocystis	0.978	0.8537	400	1075	34	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Grosmannia	0.993	0.8125	400	All	0.991	0.8232	400	99	23	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Neonectria	0.993	0.8584	400	Neonectria	0.993	0.8584	400	170	12	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Cadophora	0.991	0.944	400	Cadophora	0.991	0.944	400	332	20	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Fomitopsis	0.979	0.8811	400	Fomitopsis	0.979	0.8811	400	447	30	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Peniophora	0.989	0.7811	400	All	0.991	0.8232	400	347	50	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Coniella	0.998	0.85	400	Coniella	0.998	0.85	400	182	24	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Gymnopilus	0.992	0.8011	400	All	0.991	0.8232	400	301	48	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Candolleomyces	0.989	0.8786	400	Candolleomyces	0.989	0.8786	400	292	16	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Panellus	0.967	0.905	400	Panellus	0.967	0.905	400	157	16	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Armillaria	0.972	0.9529	400	Armillaria	0.972	0.9529	400	348	13	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Plectosphaerella	0.986	0.9347	400	Plectosphaerella	0.986	0.9347	400	797	10	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Melanconis	0.993	0.9069	400	Melanconis	0.993	0.9069	400	68	12	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Diatrypella	0.994	0.8077	400	All	0.991	0.8232	400	127	19	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Alternaria	0.987	0.8824	400	Alternaria	0.987	0.8824	400	5046	94	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Pezicula	0.989	0.9297	400	Pezicula	0.989	0.9297	400	293	24	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Coprinellus	0.971	0.7915	400	All	0.991	0.8232	400	467	41	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Daldinia	0.989	0.9387	400	Daldinia	0.989	0.9387	400	659	25	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Umbelopsis	0.982	0.814	400	All	0.991	0.8232	400	307	12	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Thelonectria	0.934	0.7922	400	All	0.991	0.8232	400	124	19	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Didymella	0.997	0.7842	400	All	0.991	0.8232	400	411	37	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Paraphaeosphaeria	0.976	0.8845	400	Paraphaeosphaeria	0.976	0.8845	400	179	17	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Neocucurbitaria	0.997	0.8976	400	Neocucurbitaria	0.997	0.8976	400	94	19	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
species	Eutypella	0.965	0.9463	400	Eutypella	0.965	0.9463	400	142	17	unite2024ITS.unique.species.fasta	unite2024ITS.unique.species.classification
