Rank	Dataset	original cut-off	original confidence	original min alignment length	Dataset with max. confidence	cut-off	confidence	min alignment length	sequence number	group number	fasta filename	classification filename
species	Cladobotryum	0.979	0.9072	50	Cladobotryum	0.979	0.9072	50	84	24	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Triangularia	0.969	0.8953	50	Triangularia	0.969	0.8953	50	40	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Cyathus	0.969	0.8466	50	Cyathus	0.969	0.8466	50	86	24	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Descolea	0.955	0.8713	50	Descolea	0.955	0.8713	50	68	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Eutypa	0.99	0.9459	50	Eutypa	0.99	0.9459	50	160	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Rhizopogon	0.984	0.8268	50	All	0.988	0.8358	50	495	43	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Graphium	0.985	0.7577	50	All	0.988	0.8358	50	38	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Uromyces	0.979	0.8373	50	Uromyces	0.979	0.8373	50	176	34	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Hymenoscyphus	0.985	0.8706	50	Hymenoscyphus	0.985	0.8706	50	251	44	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Coprinus	0.98	0.9054	50	Coprinus	0.98	0.9054	50	90	20	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lyophyllum	0.983	0.815	50	All	0.988	0.8358	50	172	25	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Venturia	0.992	0.8915	50	Venturia	0.992	0.8915	50	186	26	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Melanogaster	0.983	0.7756	50	All	0.988	0.8358	50	72	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Diploschistes	0.986	0.602	50	All	0.988	0.8358	50	94	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Aureonarius	0.978	0.9879	50	Aureonarius	0.978	0.9879	50	44	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Panellus	0.966	0.9361	50	Panellus	0.966	0.9361	50	103	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Tilletia	0.988	0.8145	50	All	0.988	0.8358	50	175	55	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lobothallia	0.969	0.8598	50	Lobothallia	0.969	0.8598	50	46	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Cronartium	0.981	0.8905	50	Cronartium	0.981	0.8905	50	66	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Alnicola	0.995	0.8371	50	Alnicola	0.995	0.8371	50	42	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Psora	0.962	0.7683	50	All	0.988	0.8358	50	198	26	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Aspicilia	0.978	0.7164	50	All	0.988	0.8358	50	143	50	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Daedalea	0.99	0.8478	50	Daedalea	0.99	0.8478	50	74	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Nemania	0.964	0.9344	50	Nemania	0.964	0.9344	50	309	19	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Diatrypella	0.991	0.7378	50	All	0.988	0.8358	50	69	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Myrothecium	0.965	0.8162	50	All	0.988	0.8358	50	46	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Ceriporiopsis	0.964	0.9515	50	Ceriporiopsis	0.964	0.9515	50	119	19	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Heterodermia	0.983	0.7486	50	All	0.988	0.8358	50	80	20	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Cystoderma	0.98	0.8367	50	Cystoderma	0.98	0.8367	50	127	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Verrucaria	0.982	0.7758	50	All	0.988	0.8358	50	284	81	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Chaenotheca	0.958	0.8324	50	All	0.988	0.8358	50	76	21	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Strobilomyces	0.956	0.8746	50	Strobilomyces	0.956	0.8746	50	69	19	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Grosmannia	0.989	0.8379	50	Grosmannia	0.989	0.8379	50	67	22	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Uromycladium	0.967	0.8741	50	Uromycladium	0.967	0.8741	50	49	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Melanohalea	0.988	0.8589	50	Melanohalea	0.988	0.8589	50	130	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Phaeotremella	0.985	0.7589	50	All	0.988	0.8358	50	42	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Clitocybula	0.957	0.8285	50	All	0.988	0.8358	50	46	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Phoma	0.921	0.7451	50	All	0.988	0.8358	50	238	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Corticium	0.984	0.9147	50	Corticium	0.984	0.9147	50	50	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Umbilicaria	0.982	0.731	50	All	0.988	0.8358	50	339	59	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Micropsalliota	0.984	0.7607	50	All	0.988	0.8358	50	50	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Dothiora	0.994	0.8466	50	Dothiora	0.994	0.8466	50	47	27	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lactifluus	0.985	0.8202	50	All	0.988	0.8358	50	533	170	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Rosellinia	0.972	0.913	50	Rosellinia	0.972	0.913	50	112	20	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Schizothecium	0.985	0.7372	50	All	0.988	0.8358	50	31	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Flavoparmelia	0.989	0.8799	50	Flavoparmelia	0.989	0.8799	50	43	17	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Cetraria	0.969	0.9022	50	Cetraria	0.969	0.9022	50	151	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Placidium	0.962	0.8473	50	Placidium	0.962	0.8473	50	44	20	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Phaeocollybia	0.988	0.8879	50	Phaeocollybia	0.988	0.8879	50	145	23	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Kwoniella	0.983	0.8992	50	Kwoniella	0.983	0.8992	50	59	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Phallus	0.953	0.7316	50	All	0.988	0.8358	50	106	22	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Helicoma	0.973	0.8278	50	All	0.988	0.8358	50	42	25	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Setophoma	0.986	0.9544	50	Setophoma	0.986	0.9544	50	83	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Kazachstania	0.961	0.9159	50	Kazachstania	0.961	0.9159	50	259	36	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Boletellus	0.952	0.897	50	Boletellus	0.952	0.897	50	48	17	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Phylloporia	0.971	0.8957	50	Phylloporia	0.971	0.8957	50	58	34	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Myxarium	0.946	0.9116	50	Myxarium	0.946	0.9116	50	43	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Aleurodiscus	0.986	0.91	50	Aleurodiscus	0.986	0.91	50	96	31	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Hericium	0.964	0.8604	50	Hericium	0.964	0.8604	50	137	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Hymenochaete	0.984	0.8862	50	Hymenochaete	0.984	0.8862	50	373	79	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Elsinoe	0.991	0.9281	50	Elsinoe	0.991	0.9281	50	182	77	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Phomopsis	0.982	0.8421	50	Phomopsis	0.982	0.8421	50	118	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Phaeosphaeria	0.981	0.7381	50	All	0.988	0.8358	50	165	51	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Phyllactinia	0.996	0.7498	50	All	0.988	0.8358	50	148	50	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Suillellus	0.952	0.9355	50	Suillellus	0.952	0.9355	50	54	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Physconia	0.986	0.8234	50	All	0.988	0.8358	50	173	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Basidiodendron	0.956	0.7955	50	All	0.988	0.8358	50	30	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Sarcoscypha	0.987	0.8114	50	All	0.988	0.8358	50	41	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Trapeliopsis	0.972	0.8732	50	Trapeliopsis	0.972	0.8732	50	51	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Clitopilus	0.988	0.6925	50	All	0.988	0.8358	50	118	31	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Antrodiella	0.984	0.9512	50	Antrodiella	0.984	0.9512	50	85	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Dioszegia	0.984	0.8041	50	All	0.988	0.8358	50	83	22	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Septoria	0.994	0.8316	50	All	0.988	0.8358	50	122	51	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Polyozellus	0.972	0.8587	50	Polyozellus	0.972	0.8587	50	89	23	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Corollospora	0.954	0.9038	50	Corollospora	0.954	0.9038	50	79	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Picipes	0.962	0.8185	50	All	0.988	0.8358	50	57	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Sporormiella	0.981	0.8821	50	Sporormiella	0.981	0.8821	50	93	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lyomyces	0.972	0.8564	50	Lyomyces	0.972	0.8564	50	93	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Absidia	0.946	0.8805	50	Absidia	0.946	0.8805	50	143	32	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Niesslia	0.982	0.7423	50	All	0.988	0.8358	50	71	20	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Ogataea	0.981	0.9212	50	Ogataea	0.981	0.9212	50	79	35	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Anthracocystis	0.99	0.897	50	Anthracocystis	0.99	0.897	50	44	27	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Mycosphaerella	0.982	0.9461	50	Mycosphaerella	0.982	0.9461	50	221	37	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Genea	0.948	0.859	50	Genea	0.948	0.859	50	128	25	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Antrodia	0.981	0.8844	50	Antrodia	0.981	0.8844	50	206	35	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Phialophora	0.913	0.9451	50	Phialophora	0.913	0.9451	50	106	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Cyanosporus	0.984	0.8095	50	All	0.988	0.8358	50	54	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Rhodosporidiobolus	0.986	0.8211	50	All	0.988	0.8358	50	110	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Variospora	0.982	0.693	50	All	0.988	0.8358	50	51	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Gaeumannomyces	0.954	0.8024	50	All	0.988	0.8358	50	78	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Tropicoporus	0.989	0.788	50	All	0.988	0.8358	50	83	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Phaeosphaeriopsis	0.974	0.9304	50	Phaeosphaeriopsis	0.974	0.9304	50	48	17	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Canoparmelia	0.943	0.7878	50	All	0.988	0.8358	50	37	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Peniophorella	0.984	0.9398	50	Peniophorella	0.984	0.9398	50	157	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Myrmecridium	0.96	0.7043	50	All	0.988	0.8358	50	57	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Hemimycena	0.924	0.9371	50	Hemimycena	0.924	0.9371	50	35	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Cyphellophora	0.984	0.925	50	Cyphellophora	0.984	0.925	50	127	24	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Toxicocladosporium	0.986	0.8818	50	Toxicocladosporium	0.986	0.8818	50	32	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Gyroporus	0.947	0.7151	50	All	0.988	0.8358	50	64	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lipomyces	0.978	0.807	50	All	0.988	0.8358	50	46	19	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Oudemansiella	0.958	0.844	50	Oudemansiella	0.958	0.844	50	82	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lachnellula	0.989	0.7363	50	All	0.988	0.8358	50	39	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Butyriboletus	0.991	0.8936	50	Butyriboletus	0.991	0.8936	50	114	23	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Elaphomyces	0.985	0.8734	50	Elaphomyces	0.985	0.8734	50	79	33	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Gerronema	0.989	0.841	50	Gerronema	0.989	0.841	50	49	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Gloeocystidiellum	0.968	0.9261	50	Gloeocystidiellum	0.968	0.9261	50	36	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Bolbitius	0.983	0.8352	50	All	0.988	0.8358	50	56	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Nakazawaea	0.977	0.8593	50	Nakazawaea	0.977	0.8593	50	54	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Ambrosiella	0.976	0.9445	50	Ambrosiella	0.976	0.9445	50	52	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Valsa	0.99	0.8222	50	All	0.988	0.8358	50	51	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Hydnotrya	0.975	0.9901	50	Hydnotrya	0.975	0.9901	50	53	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Wickerhamiella	0.974	0.9273	50	Wickerhamiella	0.974	0.9273	50	95	31	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Scytinostroma	0.943	0.9165	50	Scytinostroma	0.943	0.9165	50	65	23	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Coleosporium	0.977	0.9491	50	Coleosporium	0.977	0.9491	50	55	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lecidella	0.947	0.7051	50	All	0.988	0.8358	50	123	17	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Pulveroboletus	0.964	0.8306	50	All	0.988	0.8358	50	32	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Tubulicrinis	0.961	0.9833	50	Tubulicrinis	0.961	0.9833	50	40	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Taphrina	0.983	0.7618	50	All	0.988	0.8358	50	69	23	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Xerocomellus	0.972	0.891	50	Xerocomellus	0.972	0.891	50	131	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Geoglossum	0.967	0.7049	50	All	0.988	0.8358	50	53	23	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Tarzetta	0.948	0.8229	50	All	0.988	0.8358	50	30	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Phlebiopsis	0.986	0.8808	50	Phlebiopsis	0.986	0.8808	50	105	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Hyphoderma	0.964	0.8299	50	All	0.988	0.8358	50	211	36	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Verruconis	0.955	0.9855	50	Verruconis	0.955	0.9855	50	46	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Raffaelea	0.984	0.9259	50	Raffaelea	0.984	0.9259	50	36	20	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Gymnoascus	0.982	0.9059	50	Gymnoascus	0.982	0.9059	50	37	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Neoantrodia	0.986	0.7361	50	All	0.988	0.8358	50	102	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Sarcogyne	0.943	0.8243	50	All	0.988	0.8358	50	48	20	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Polyblastia	0.971	0.8295	50	All	0.988	0.8358	50	65	27	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Ophiognomonia	0.984	0.9147	50	Ophiognomonia	0.984	0.9147	50	113	34	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Piptocephalis	0.916	0.8672	50	Piptocephalis	0.916	0.8672	50	32	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lepraria	0.97	0.8645	50	Lepraria	0.97	0.8645	50	192	41	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lentaria	0.962	0.9287	50	Lentaria	0.962	0.9287	50	43	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Postia	0.973	0.9431	50	Postia	0.973	0.9431	50	127	19	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Pannaria	0.983	0.8523	50	Pannaria	0.983	0.8523	50	42	21	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Chrysomyxa	0.982	0.7328	50	All	0.988	0.8358	50	88	19	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Psoroma	0.976	0.722	50	All	0.988	0.8358	50	38	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Septoriella	0.985	0.755	50	All	0.988	0.8358	50	58	20	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Rutstroemia	0.985	0.8565	50	Rutstroemia	0.985	0.8565	50	45	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Scheffersomyces	0.984	0.8309	50	All	0.988	0.8358	50	80	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Octaviania	0.981	0.9232	50	Octaviania	0.981	0.9232	50	48	21	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Scolecobasidium	0.963	0.874	50	Scolecobasidium	0.963	0.874	50	86	32	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Blastobotrys	0.981	0.9679	50	Blastobotrys	0.981	0.9679	50	97	18	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Melanelixia	0.989	0.9149	50	Melanelixia	0.989	0.9149	50	100	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Micarea	0.961	0.9112	50	Micarea	0.961	0.9112	50	99	51	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Diversispora	0.987	0.5953	50	All	0.988	0.8358	50	58	13	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Pyxine	0.965	0.8266	50	All	0.988	0.8358	50	39	19	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Aureoboletus	0.986	0.952	50	Aureoboletus	0.986	0.952	50	64	25	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Macrolepiota	0.99	0.8929	50	Macrolepiota	0.99	0.8929	50	109	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Xylographa	0.973	0.8819	50	Xylographa	0.973	0.8819	50	64	19	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Gomphidius	0.961	0.9805	50	Gomphidius	0.961	0.9805	50	64	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Hypochnicium	0.958	0.9239	50	Hypochnicium	0.958	0.9239	50	50	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Multifurca	0.991	0.9203	50	Multifurca	0.991	0.9203	50	38	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Gyalolechia	0.979	0.7585	50	All	0.988	0.8358	50	71	19	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Roccella	0.972	0.8503	50	Roccella	0.972	0.8503	50	194	25	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Camarosporidiella	0.996	0.7589	50	All	0.988	0.8358	50	30	17	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Protoparmelia	0.977	0.8087	50	All	0.988	0.8358	50	59	19	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Lasallia	0.972	0.9489	50	Lasallia	0.972	0.9489	50	34	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Junghuhnia	0.97	0.9614	50	Junghuhnia	0.97	0.9614	50	160	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Leptographium	0.978	0.826	50	All	0.988	0.8358	50	83	24	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Hypoderma	0.974	0.803	50	All	0.988	0.8358	50	37	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Graphilbum	0.986	0.92	50	Graphilbum	0.986	0.92	50	40	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Ascosphaera	0.986	0.9002	50	Ascosphaera	0.986	0.9002	50	46	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Blastenia	0.975	0.9287	50	Blastenia	0.975	0.9287	50	103	10	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Helicogloea	0.968	1.0	50	Helicogloea	0.968	1.0	50	34	19	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Cercophora	0.957	0.8941	50	Cercophora	0.957	0.8941	50	59	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Hymenogaster	0.975	0.7859	50	All	0.988	0.8358	50	91	17	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Haploporus	0.961	0.831	50	All	0.988	0.8358	50	36	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Passalora	0.988	0.9038	50	Passalora	0.988	0.9038	50	31	21	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Hydnophlebia	0.976	0.9317	50	Hydnophlebia	0.976	0.9317	50	33	11	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Abrothallus	0.986	0.8679	50	Abrothallus	0.986	0.8679	50	37	23	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Dendrostoma	0.991	0.8326	50	All	0.988	0.8358	50	46	18	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Podospora	0.955	0.8831	50	Podospora	0.955	0.8831	50	93	36	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Dictyonema	0.965	0.9217	50	Dictyonema	0.965	0.9217	50	68	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Chaenothecopsis	0.95	0.8975	50	Chaenothecopsis	0.95	0.8975	50	44	29	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Neodevriesia	0.988	0.878	50	Neodevriesia	0.988	0.878	50	44	27	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Thelonectria	0.97	0.684	50	All	0.988	0.8358	50	81	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Leucopaxillus	0.965	0.8875	50	Leucopaxillus	0.965	0.8875	50	54	15	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Hyalorbilia	0.912	0.8012	50	All	0.988	0.8358	50	61	25	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Nannizziopsis	0.959	0.9141	50	Nannizziopsis	0.959	0.9141	50	35	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Calonectria	0.993	0.7347	50	All	0.988	0.8358	50	78	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Geopora	0.968	0.7533	50	All	0.988	0.8358	50	110	14	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Polycauliona	0.981	0.9717	50	Polycauliona	0.981	0.9717	50	65	16	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Naucoria	0.983	0.7139	50	All	0.988	0.8358	50	75	12	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
species	Suhomyces	0.926	0.9385	50	Suhomyces	0.926	0.9385	50	64	26	unite2024ITS1.unique.species.fasta	unite2024ITS1.unique.species.classification
