Rank	Dataset	original cut-off	original confidence	original min alignment length	Dataset with max. confidence	cut-off	confidence	min alignment length	sequence number	group number	fasta filename	classification filename
species	Pichia	0.858	0.9706	50	Pichia	0.858	0.9706	50	377	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Steccherinum	0.977	0.8546	50	Steccherinum	0.977	0.8546	50	116	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lophodermium	0.953	0.7804	50	All	0.987	0.8262	50	167	31	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pleurotus	0.978	0.8938	50	Pleurotus	0.978	0.8938	50	344	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Claviceps	0.99	0.8482	50	Claviceps	0.99	0.8482	50	113	42	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Alternaria	0.979	0.8995	50	Alternaria	0.979	0.8995	50	902	48	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cortinarius	0.988	0.8428	50	Cortinarius	0.988	0.8428	50	2873	781	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Crepidotus	0.961	0.8063	50	All	0.987	0.8262	50	149	49	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cadophora	0.992	0.8811	50	Cadophora	0.992	0.8811	50	136	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Entoloma	0.987	0.8573	50	Entoloma	0.987	0.8573	50	1011	366	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Psathyrella	0.994	0.7678	50	All	0.987	0.8262	50	487	163	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Curvularia	0.974	0.8214	50	All	0.987	0.8262	50	288	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Metarhizium	0.983	0.913	50	Metarhizium	0.983	0.913	50	426	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Neocosmospora	0.996	0.9208	50	Neocosmospora	0.996	0.9208	50	108	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Helvella	0.994	0.7749	50	All	0.987	0.8262	50	229	73	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Stagonospora	0.991	0.8787	50	Stagonospora	0.991	0.8787	50	44	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Umbelopsis	0.952	0.8097	50	All	0.987	0.8262	50	184	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lycoperdon	0.992	0.7974	50	All	0.987	0.8262	50	125	24	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cercospora	0.994	0.7447	50	All	0.987	0.8262	50	73	28	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hanseniaspora	0.989	0.9347	50	Hanseniaspora	0.989	0.9347	50	231	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Peniophora	0.988	0.7144	50	All	0.987	0.8262	50	210	48	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Thelidium	0.969	0.9153	50	Thelidium	0.969	0.9153	50	34	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Nectria	0.982	0.7817	50	All	0.987	0.8262	50	89	28	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Scleroderma	0.985	0.9096	50	Scleroderma	0.985	0.9096	50	260	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Calonarius	0.988	0.9389	50	Calonarius	0.988	0.9389	50	371	97	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Arrhenia	0.975	0.8474	50	Arrhenia	0.975	0.8474	50	124	31	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Didymella	0.99	0.8057	50	All	0.987	0.8262	50	106	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Inonotus	0.984	0.7761	50	All	0.987	0.8262	50	203	36	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Geastrum	0.984	0.7137	50	All	0.987	0.8262	50	289	84	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pyricularia	0.977	0.8924	50	Pyricularia	0.977	0.8924	50	216	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pestalotiopsis	0.952	0.5899	50	All	0.987	0.8262	50	129	27	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Typhula	0.986	0.8855	50	Typhula	0.986	0.8855	50	124	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Clavulina	0.982	0.6945	50	All	0.987	0.8262	50	150	38	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Papiliotrema	0.983	0.7959	50	All	0.987	0.8262	50	107	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lecidea	0.986	0.6987	50	All	0.987	0.8262	50	237	39	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ramalina	0.982	0.7807	50	All	0.987	0.8262	50	267	74	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Candida	0.972	0.9043	50	Candida	0.972	0.9043	50	1002	158	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Xanthoparmelia	0.992	0.7489	50	All	0.987	0.8262	50	216	95	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Peltigera	0.989	0.8345	50	Peltigera	0.989	0.8345	50	379	54	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ceratocystis	0.98	0.9081	50	Ceratocystis	0.98	0.9081	50	419	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Orbilia	0.969	0.7862	50	All	0.987	0.8262	50	489	194	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Favolus	0.964	0.8701	50	Favolus	0.964	0.8701	50	66	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Morchella	0.995	0.7795	50	All	0.987	0.8262	50	150	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tricholoma	0.981	0.8716	50	Tricholoma	0.981	0.8716	50	846	89	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Trichoderma	0.984	0.9114	50	Trichoderma	0.984	0.9114	50	1355	106	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Agaricus	0.992	0.8312	50	Agaricus	0.992	0.8312	50	798	239	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phyllosticta	0.975	0.8922	50	Phyllosticta	0.975	0.8922	50	521	35	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Bulbothrix	0.963	0.6827	50	All	0.987	0.8262	50	47	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Trametes	0.974	0.945	50	Trametes	0.974	0.945	50	443	24	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Amanita	0.984	0.768	50	All	0.987	0.8262	50	1645	334	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hypotrachyna	0.986	0.7331	50	All	0.987	0.8262	50	140	51	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pucciniastrum	0.985	0.8625	50	Pucciniastrum	0.985	0.8625	50	34	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Westerdykella	0.971	0.9704	50	Westerdykella	0.971	0.9704	50	40	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tulasnella	0.95	0.8074	50	All	0.987	0.8262	50	298	27	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hypomyces	0.985	0.7898	50	All	0.987	0.8262	50	186	54	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Nagrajchalara	0.981	0.8948	50	Nagrajchalara	0.981	0.8948	50	47	34	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Endocarpon	0.968	0.6546	50	All	0.987	0.8262	50	65	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Dothiorella	0.993	0.9194	50	Dothiorella	0.993	0.9194	50	72	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ganoderma	0.978	0.7283	50	All	0.987	0.8262	50	365	36	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Puccinia	0.987	0.8193	50	All	0.987	0.8262	50	518	102	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chaetomium	0.99	0.9045	50	Chaetomium	0.99	0.9045	50	374	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cystobasidium	0.964	0.8484	50	Cystobasidium	0.964	0.8484	50	80	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Thyronectria	0.988	0.8333	50	Thyronectria	0.988	0.8333	50	58	28	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Melanoleuca	0.98	0.8084	50	All	0.987	0.8262	50	106	33	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sticta	0.99	0.9318	50	Sticta	0.99	0.9318	50	376	94	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Scutellinia	0.974	0.6881	50	All	0.987	0.8262	50	70	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Coniella	0.992	0.7934	50	All	0.987	0.8262	50	61	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Mycena	0.988	0.7446	50	All	0.987	0.8262	50	691	156	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Nigrograna	0.99	0.836	50	Nigrograna	0.99	0.836	50	37	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Skeletocutis	0.988	0.8558	50	Skeletocutis	0.988	0.8558	50	173	31	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Bionectria	0.989	0.8499	50	Bionectria	0.989	0.8499	50	64	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Collybiopsis	0.98	0.8932	50	Collybiopsis	0.98	0.8932	50	231	40	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Exobasidium	0.984	0.8521	50	Exobasidium	0.984	0.8521	50	123	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Roussoella	0.993	0.8339	50	Roussoella	0.993	0.8339	50	39	22	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hygrocybe	0.932	0.8139	50	All	0.987	0.8262	50	443	76	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lachnum	0.966	0.7174	50	All	0.987	0.8262	50	99	36	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Arthroderma	0.979	0.9144	50	Arthroderma	0.979	0.9144	50	181	28	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Stereocaulon	0.993	0.7329	50	All	0.987	0.8262	50	164	49	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Boletus	0.985	0.9251	50	Boletus	0.985	0.9251	50	398	86	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Gymnopus	0.991	0.8611	50	Gymnopus	0.991	0.8611	50	451	74	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Parmelia	0.993	0.7889	50	All	0.987	0.8262	50	161	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Gyromitra	0.994	0.8047	50	All	0.987	0.8262	50	107	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Trechispora	0.986	0.851	50	Trechispora	0.986	0.851	50	112	41	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sidera	0.976	0.918	50	Sidera	0.976	0.918	50	45	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pholiota	0.986	0.8627	50	Pholiota	0.986	0.8627	50	325	50	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Athelia	0.99	0.8412	50	Athelia	0.99	0.8412	50	66	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Trapelia	0.958	0.8818	50	Trapelia	0.958	0.8818	50	92	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rigidoporus	0.984	0.8476	50	Rigidoporus	0.984	0.8476	50	142	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Saccharomycopsis	0.988	0.918	50	Saccharomycopsis	0.988	0.918	50	111	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phanerochaete	0.983	0.8086	50	All	0.987	0.8262	50	227	51	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Buellia	0.979	0.8429	50	Buellia	0.979	0.8429	50	148	49	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phellodon	0.981	0.9082	50	Phellodon	0.981	0.9082	50	87	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Coltricia	0.976	0.8054	50	All	0.987	0.8262	50	99	28	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cystolepiota	0.975	0.7132	50	All	0.987	0.8262	50	40	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Paecilomyces	0.965	0.9205	50	Paecilomyces	0.965	0.9205	50	153	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Craterellus	0.985	0.7702	50	All	0.987	0.8262	50	106	21	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Auricularia	0.989	0.7061	50	All	0.987	0.8262	50	265	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pseudocercospora	0.989	0.7477	50	All	0.987	0.8262	50	324	74	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Corynespora	0.979	0.9355	50	Corynespora	0.979	0.9355	50	198	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Daldinia	0.965	0.9196	50	Daldinia	0.965	0.9196	50	275	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Torula	0.987	0.8571	50	Torula	0.987	0.8571	50	44	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Xanthocarpia	0.981	0.6327	50	All	0.987	0.8262	50	42	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Biscogniauxia	0.986	0.9369	50	Biscogniauxia	0.986	0.9369	50	168	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ciboria	0.981	0.8934	50	Ciboria	0.981	0.8934	50	34	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Calvatia	0.991	0.7642	50	All	0.987	0.8262	50	77	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Phialocephala	0.981	0.8589	50	Phialocephala	0.981	0.8589	50	211	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Clonostachys	0.989	0.9059	50	Clonostachys	0.989	0.9059	50	320	24	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Mucor	0.961	0.8583	50	Mucor	0.961	0.8583	50	552	50	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Laccaria	0.984	0.6805	50	All	0.987	0.8262	50	212	44	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Coprinellus	0.986	0.798	50	All	0.987	0.8262	50	156	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ascochyta	0.992	0.7281	50	All	0.987	0.8262	50	105	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pertusaria	0.943	0.8696	50	Pertusaria	0.943	0.8696	50	84	33	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Calocybe	0.981	0.9478	50	Calocybe	0.981	0.9478	50	52	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Xeromphalina	0.985	0.8061	50	All	0.987	0.8262	50	84	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Xylaria	0.985	0.7543	50	All	0.987	0.8262	50	442	106	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Microascus	0.989	0.9418	50	Microascus	0.989	0.9418	50	142	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tremella	0.973	0.8956	50	Tremella	0.973	0.8956	50	221	71	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Marasmiellus	0.965	0.8143	50	All	0.987	0.8262	50	63	24	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Usnea	0.986	0.7564	50	All	0.987	0.8262	50	319	61	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Wickerhamomyces	0.964	0.9526	50	Wickerhamomyces	0.964	0.9526	50	264	28	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Oidiodendron	0.982	0.8572	50	Oidiodendron	0.982	0.8572	50	68	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Exophiala	0.984	0.9538	50	Exophiala	0.984	0.9538	50	585	38	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Fomitopsis	0.968	0.9484	50	Fomitopsis	0.968	0.9484	50	178	22	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Chrysosporium	0.982	0.781	50	All	0.987	0.8262	50	93	26	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cutaneotrichosporon	0.982	0.9313	50	Cutaneotrichosporon	0.982	0.9313	50	88	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Caloplaca	0.986	0.6758	50	All	0.987	0.8262	50	456	97	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cantharellus	0.997	0.8441	50	Cantharellus	0.997	0.8441	50	137	52	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ustilago	0.996	0.9106	50	Ustilago	0.996	0.9106	50	251	45	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Candolleomyces	0.975	0.8272	50	Candolleomyces	0.975	0.8272	50	160	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cunninghamella	0.915	0.8111	50	All	0.987	0.8262	50	145	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Agrocybe	0.981	0.91	50	Agrocybe	0.981	0.91	50	88	19	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rhizocarpon	0.95	0.8036	50	All	0.987	0.8262	50	216	42	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sporothrix	0.99	0.9406	50	Sporothrix	0.99	0.9406	50	179	32	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pluteus	0.984	0.79	50	All	0.987	0.8262	50	514	136	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Annulohypoxylon	0.945	0.79	50	All	0.987	0.8262	50	158	24	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Podosphaera	0.991	0.8842	50	Podosphaera	0.991	0.8842	50	279	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Gymnopilus	0.992	0.7677	50	All	0.987	0.8262	50	221	46	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cordyceps	0.987	0.8629	50	Cordyceps	0.987	0.8629	50	175	35	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Eutypella	0.975	0.9058	50	Eutypella	0.975	0.9058	50	64	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hydnum	0.982	0.9144	50	Hydnum	0.982	0.9144	50	180	35	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Botryobasidium	0.975	0.8511	50	Botryobasidium	0.975	0.8511	50	38	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Peltula	0.927	0.9583	50	Peltula	0.927	0.9583	50	40	34	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hymenopellis	0.98	0.7316	50	All	0.987	0.8262	50	110	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Geosmithia	0.978	0.9044	50	Geosmithia	0.978	0.9044	50	58	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Leveillula	0.983	0.8158	50	All	0.987	0.8262	50	81	15	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Parastagonospora	0.991	0.8263	50	Parastagonospora	0.991	0.8263	50	43	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Suillus	0.986	0.891	50	Suillus	0.986	0.891	50	643	38	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Yarrowia	0.992	0.8476	50	Yarrowia	0.992	0.8476	50	196	10	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Stemphylium	0.992	0.9214	50	Stemphylium	0.992	0.9214	50	160	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Sistotrema	0.959	0.924	50	Sistotrema	0.959	0.924	50	122	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Bovista	0.991	0.7074	50	All	0.987	0.8262	50	70	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Microdochium	0.989	0.9132	50	Microdochium	0.989	0.9132	50	81	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rhizoplaca	0.989	0.715	50	All	0.987	0.8262	50	214	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tulosesus	0.995	0.7345	50	All	0.987	0.8262	50	40	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hypholoma	0.977	0.9575	50	Hypholoma	0.977	0.9575	50	128	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Punctelia	0.968	0.8632	50	Punctelia	0.968	0.8632	50	63	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Mortierella	0.971	0.8204	50	All	0.987	0.8262	50	286	42	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Coprinopsis	0.993	0.7096	50	All	0.987	0.8262	50	358	83	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Artomyces	0.986	0.6947	50	All	0.987	0.8262	50	55	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Resupinatus	0.964	0.8798	50	Resupinatus	0.964	0.8798	50	60	16	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Xylodon	0.975	0.8597	50	Xylodon	0.975	0.8597	50	284	48	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Strigula	0.942	0.966	50	Strigula	0.942	0.966	50	50	14	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hypogymnia	0.987	0.8739	50	Hypogymnia	0.987	0.8739	50	168	31	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Rasamsonia	0.983	0.8727	50	Rasamsonia	0.983	0.8727	50	73	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Stachybotrys	0.989	0.8808	50	Stachybotrys	0.989	0.8808	50	101	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Placopsis	0.966	0.8699	50	Placopsis	0.966	0.8699	50	67	23	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Ceriporia	0.987	0.7177	50	All	0.987	0.8262	50	132	27	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Fulvifomes	0.984	0.8951	50	Fulvifomes	0.984	0.8951	50	59	28	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Marasmius	0.985	0.7695	50	All	0.987	0.8262	50	642	193	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Otidea	0.981	0.8389	50	Otidea	0.981	0.8389	50	136	34	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Nephroma	0.951	0.7923	50	All	0.987	0.8262	50	102	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tricholomopsis	0.984	0.9	50	Tricholomopsis	0.984	0.9	50	63	13	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Tephrocybe	0.975	0.7649	50	All	0.987	0.8262	50	40	11	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Apiospora	0.983	0.8635	50	Apiospora	0.983	0.8635	50	92	30	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hygrophorus	0.984	0.7869	50	All	0.987	0.8262	50	306	83	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Gautieria	0.966	0.8385	50	Gautieria	0.966	0.8385	50	59	12	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Helminthosporium	0.981	0.857	50	Helminthosporium	0.981	0.857	50	51	27	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Psilocybe	0.995	0.8282	50	Psilocybe	0.995	0.8282	50	144	42	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Crinipellis	0.984	0.7922	50	All	0.987	0.8262	50	74	25	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cyberlindnera	0.99	0.9276	50	Cyberlindnera	0.99	0.9276	50	147	26	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Pezicula	0.989	0.8635	50	Pezicula	0.989	0.8635	50	82	20	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Cryptococcus	0.959	0.9536	50	Cryptococcus	0.959	0.9536	50	216	17	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Lecanora	0.973	0.8004	50	All	0.987	0.8262	50	543	159	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Stropharia	0.968	0.8303	50	Stropharia	0.968	0.8303	50	70	18	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Hohenbuehelia	0.99	0.8095	50	All	0.987	0.8262	50	119	32	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
species	Periconia	0.988	0.8772	50	Periconia	0.988	0.8772	50	114	22	unite2024ITS2.unique.species.fasta	unite2024ITS2.unique.species.classification
